avg_monthly_income,income_consistency,avg_monthly_txn_count,txn_consistency,utility_ontime_rate,platform_tenure_months,customer_rating,cancellation_rate,savings_rate,debt_to_income,is_good
15565,0.7915705162880445,100.91666666666669,0.8674578309252136,0.6666666666666666,13,3.6,0.119,0.0887631788078983,0.0,1
14402,0.7075732988179266,102.41666666666669,0.9056318581989952,0.7105263157894737,34,3.5,0.143,0.0001610383754448,0.7011526176919872,1
5623,0.7612620529506049,6.416666666666667,0.7754335523923301,0.813953488372093,42,3.2,0.044,0.0033573088086153,0.2102080739818602,1
19570,0.6939887795133522,19.0,0.7961587712522412,0.875,51,3.7,0.116,0.0,0.3075704540228416,1
19950,0.7382059754168377,6.333333333333333,0.7475878145624884,0.6111111111111112,28,4.2,0.074,0.0111515931504313,0.6907441289255369,1
17399,0.7319074012438589,19.166666666666668,0.803817144822983,0.6136363636363636,107,3.6,0.256,0.1936908360584419,0.0,1
11960,0.8569695482554744,96.75,0.8653600468205371,0.5813953488372093,55,3.7,0.104,0.0011646582363355,0.0806856187290969,1
30293,0.7255034334915815,6.75,0.7220165370568469,0.6938775510204082,22,4.5,0.26,0.0,0.6711562267888092,1
8251,0.7684976623251858,7.0,0.8155722216091706,0.3414634146341463,59,4.0,0.152,0.0,0.3672504696685049,1
13011,0.5530692470566008,99.33333333333331,0.8752508033863013,0.282051282051282,29,2.8,0.125,0.0390797292086713,0.0,1
12605,0.6737478339420673,18.0,0.7297311200124736,0.6170212765957447,1,3.9,0.172,0.0720026975333733,0.0,1
4974,0.8496163365466886,6.083333333333333,0.8048245637154109,0.7659574468085106,1,4.1,0.208,0.0958188125182018,0.3022016688448778,1
16443,0.7305298402543798,102.16666666666669,0.8626876964990606,0.8604651162790697,1,4.1,0.213,0.0464093708259039,0.277869002006933,1
1983,0.7260530682533637,92.58333333333331,0.880010878268516,0.3488372093023256,46,4.2,0.209,0.0024345905538566,0.4654563792233989,1
14139,0.6616083216882893,6.25,0.7921539030917347,0.4615384615384615,16,4.0,0.152,0.0063765229887058,0.1388358441191031,0
13025,0.7148494460722985,16.666666666666668,0.7108633541039808,0.6976744186046512,37,4.3,0.218,0.0,0.2416215593688817,1
17296,0.7020933061593781,97.08333333333331,0.8904679323247553,0.851063829787234,58,4.2,0.14,0.0010956813431085,0.4091815790234454,1
12991,0.8560397142892406,5.583333333333333,0.8291712963841852,0.7894736842105263,7,3.5,0.192,0.0,0.6550688938495882,1
1957,0.9245714739370356,98.0,0.8858388677085822,0.6808510638297872,8,4.6,0.05,0.0,0.5121390237669308,1
8481,0.6256276218639314,19.83333333333333,0.7756129424736354,0.7441860465116279,1,3.5,0.0,0.0428262643502396,0.3845292140793585,1
4540,0.658114138332492,7.083333333333333,0.8136120056734722,0.675,14,4.6,0.0,0.0,0.6766519823788546,1
30642,0.7329815215376849,7.083333333333333,0.8425989628204746,0.5227272727272727,43,4.5,0.175,0.0,0.2002512931808168,1
27039,0.8708809511029776,6.583333333333333,0.7811187789140432,0.9761904761904762,1,3.8,0.199,0.0438475014053704,0.1497096786123747,1
16233,0.6920033247403068,17.833333333333332,0.6973058926971655,0.4047619047619047,23,3.2,0.303,0.0,0.6178771638021314,0
14809,0.6606395097793778,7.166666666666667,0.7959310607583228,0.7209302325581395,5,3.3,0.101,0.0,0.9116753325680328,0
19384,0.7711624759017801,10.416666666666666,0.6927541700852557,0.575,44,5.0,0.134,0.0,0.6375877011968634,1
9718,0.8685674689973184,96.58333333333331,0.8507084561515825,0.6444444444444445,47,3.5,0.161,0.0134768897582494,0.199526651574398,1
1972,0.8976683951642884,11.5,0.7477261567314608,0.8409090909090909,29,3.9,0.251,0.0,0.5694726166328601,1
1966,0.8021988071768122,6.666666666666667,0.8031498031497047,0.6388888888888888,38,4.1,0.16,0.0529131039298269,0.0,1
16425,0.831690956109342,10.0,0.6440973915989563,0.425,15,4.2,0.062,0.0,0.2876712328767123,1
29493,0.7147106591068438,19.08333333333333,0.7086645623734336,0.6829268292682927,46,4.2,0.132,0.1095238888782955,0.0,1
13616,0.6741559758567442,19.25,0.7695033850740409,0.7073170731707317,36,4.6,0.0,0.0,0.4909665099882491,1
1966,0.8035603268630357,10.833333333333334,0.6253601334804333,0.6190476190476191,30,4.1,0.019,0.0,0.4141439837191554,1
17075,0.8318616315813432,103.33333333333331,0.8997920995676835,0.4102564102564102,20,4.5,0.018,0.0,0.5976573938506589,1
11715,0.6873336047507126,6.333333333333333,0.7829944407569652,0.775,63,3.3,0.238,0.0,0.5392232180964576,0
8715,0.6178691721721191,17.916666666666668,0.7407419998256413,0.7659574468085106,27,4.3,0.097,0.0112708579288249,0.0,1
13646,0.5089931965882292,18.75,0.8368822284133105,0.7435897435897436,63,4.1,0.053,0.0,0.3322585373003078,1
31351,0.8735098783877561,91.75,0.8721086462920835,1.0,25,4.7,0.059,0.0,0.515422155593123,1
6273,0.7913279466269602,6.833333333333333,0.7777943029477,0.5869565217391305,37,4.3,0.331,0.0,0.2955759266640095,1
16845,0.8081075510889815,7.166666666666667,0.8405661720836967,0.5833333333333334,8,3.8,0.261,0.0407464624615467,0.2966546944106384,1
1895,0.8227035716927298,6.416666666666667,0.8149635474185064,0.8095238095238095,1,4.1,0.072,0.0,0.3668514119820533,1
25871,0.6928519179635757,102.66666666666669,0.8668435282181177,0.6808510638297872,23,3.7,0.169,0.0772249827388434,0.0601059100923814,1
13432,0.6330592987794696,17.416666666666668,0.7615803348650528,0.4102564102564102,16,4.0,0.263,0.0,0.9812009083125488,0
2054,0.6500843644274866,19.666666666666668,0.7704030985738294,0.625,12,4.5,0.097,0.0107162844882337,0.1753104455807158,1
16034,0.7965126420408416,10.583333333333334,0.728717587764532,0.6382978723404256,15,4.5,0.077,0.0,1.0718473244355744,1
17021,0.754459811063412,95.91666666666669,0.8639015727050774,0.4883720930232558,17,4.9,0.105,0.0,0.3182045180811375,1
23405,0.8325679754659744,7.0,0.8155722216091706,0.6666666666666666,34,3.0,0.183,0.0,1.213313678993356,0
8606,0.7646868565819837,11.166666666666666,0.7607280665390836,0.4893617021276595,1,5.0,0.0,0.0,0.3304863168903608,1
17460,0.922354492323868,101.75,0.887004596682389,0.717391304347826,26,2.5,0.233,0.0,0.3670675830469644,1
9838,0.8258450132751021,102.75,0.8570676093165497,1.0,20,3.4,0.174,0.0015704295086025,0.1199430778613539,1
25975,0.7577219766801411,6.75,0.8173006347290279,0.6341463414634146,26,3.7,0.21,0.0,0.2774205967276227,1
19358,0.6860641527018887,6.416666666666667,0.7266549976642962,0.9111111111111112,25,3.0,0.236,0.0,0.9366153528257052,0
